codAuto;codMonitoramento;data;Elemento;km;Estado;Rodovia;Sentido;Altura;Largura;Diametro;Dimensão;EstadoConservacao;Localizacao;CaixaAla;Tipo;TipoMontante;MaterialRevestimento;formato;SIGLA;repararEntorno;medidaAproximada;elementoExcluido;motivoExclusao;Latitude1;Longitude1;OK;Limpeza;Assoreado;Afogado;TestaAlaDanificada;TubulacaoDanificada;CaixaDanificada;Erosao;FissurasTrincas;SemTampa;Tampadanificada;TampaDanificadaInexist;Estrutura;SemSolucaoImediata;TipoSemSolucaoImediata;DescricaoOutroSemSolucaoImediata;Observacao;funcionario;Marginal;Correcao;dataEnvio;InterferenciaTerceiros;TipoInterferenciaTerceiros;fotoInterna;descricaoFotoInterna;descricaoOutroFotoInterna;inacessivelRocada;Semestre;Ano;Controle;removido;lote;Foto1_Ficha;Foto2_Ficha;Foto1;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Foto13;Foto14;Foto15;Foto1_fichas_nova;Foto2_fichas_nova;Foto3_fichas_nova;Foto4_fichas_nova;observacaoAlteracao;sync;edit
2429;1753;26/9/2020;BUEIRO;000+800;ES;BR-101;NORTE;0,00;0,00;1,20;ø1,2;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,1819269601135;-39,9221044746132;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;26/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_000+800_0_ECO101_20200926_113402.jpg;Drenagem_BU_000+800_0_ECO101_20200926_114356.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113402.jpg;Drenagem_BU_000+800_0_ECO101_20200926_114356.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113447.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113456.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113506.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113547.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113930.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113957.jpg;Drenagem_BU_000+800_0_ECO101_20200926_114321.jpg;Drenagem_BU_000+800_0_ECO101_20200926_113442.jpg;;;;;;;;;;;;
2430;1786;26/9/2020;BUEIRO;000+800;ES;BR-101;SUL;0,00;0,00;1,20;ø1,2;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,1818993;-39,9222935;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;JOSE FERNANDES PEREIRA;N;N;28/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_000+800_j 00_ECO101_20200926_113514.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113604.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113514.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113604.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113540.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113528.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113615.jpg;Drenagem_BU_000+800_j 00_ECO101_20200926_113631.jpg;;;;;;;;;;;;;;;;
3658;10580;27/9/2020;BUEIRO;000+970;ES;BR-101;CANTEIRO CENTRAL;1,70;1,30;1,20;ø1,2;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,79379861;-40,78817969;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;Trabalha Afogado.;EDNILSON APARECIDO DOS SANTOS;N;N;27/9/2020;Não;;Câmera;5716;;N;4;2020;;;BR-101;Drenagem_BU_000+970_107_ECO101_20200927_120825.jpg;27-09_DSC05716.jpg;Drenagem_BU_000+970_107_ECO101_20200927_120825.jpg;27-09_DSC05716.jpg;Drenagem_BU_000+970_107_ECO101_20200927_120838.jpg;Drenagem_BU_000+970_107_ECO101_20200927_120844.jpg;Drenagem_BU_000+970_107_ECO101_20200927_120849.jpg;Drenagem_BU_000+970_107_ECO101_20200927_120832.jpg;;;;;;;;;;;;;;;;
3659;10581;27/9/2020;BUEIRO;001+220;ES;BR-101;NORTE;2,00;2,00;0,00;2x2;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-20,7956916815041;-40,7893001952287;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;27/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_001+220_394_ECO101_20200927_120414.jpg;Drenagem_BU_001+220_394_ECO101_20200927_120449.jpg;Drenagem_BU_001+220_394_ECO101_20200927_120414.jpg;Drenagem_BU_001+220_394_ECO101_20200927_120449.jpg;Drenagem_BU_001+220_394_ECO101_20200927_120421.jpg;Drenagem_BU_001+220_394_ECO101_20200927_120457.jpg;;;;;;;;;;;;;;;;;;
3660;10653;27/9/2020;BUEIRO;001+230;ES;BR-101;SUL;2,00;2,00;0,00;2x2;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-20,79584499;-40,78970028;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;27/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_001+230_107_ECO101_20200927_120343.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120403.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120343.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120403.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120357.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120351.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120518.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120525.jpg;Drenagem_BU_001+230_107_ECO101_20200927_120531.jpg;;;;;;;;;;;;;;;
3719;10654;22/9/2020;BUEIRO;001+450;ES;BR-101;SUL;0,00;0,00;1,00;ø1;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7978083;-40,7899993;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_001+450_001_ECO101_20200922_111752.jpg;Drenagem_BU_001+450_001_ECO101_20200922_111816.jpg;Drenagem_BU_001+450_001_ECO101_20200922_111752.jpg;Drenagem_BU_001+450_001_ECO101_20200922_111816.jpg;Drenagem_BU_001+450_001_ECO101_20200922_111845.jpg;Drenagem_BU_001+450_001_ECO101_20200922_111857.jpg;;;;;;;;;;;;;;;;;;
3720;10582;22/9/2020;BUEIRO;001+460;ES;BR-101;CANTEIRO CENTRAL;1,35;3,00;1,00;ø1;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,7979047;-40,7897263;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Sim;Tubulação;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_001+460_001_ECO101_20200922_112107.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112142.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112107.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112142.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112126.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112135.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112117.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112205.jpg;;;;;;;;;;;;;;;;
3721;10583;22/9/2020;BUEIRO;001+460;ES;BR-101;NORTE;0,00;0,00;1,00;ø1;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7980243;-40,7894786;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_001+460_001_ECO101_20200922_112320.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112416.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112320.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112416.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112403.jpg;Drenagem_BU_001+460_001_ECO101_20200922_112331.jpg;;;;;;;;;;;;;;;;;;
3713;10584;22/9/2020;BUEIRO;001+610;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,7994726;-40,7890712;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;400;;N;4;2020;;;BR-101;Drenagem_BU_001+610_001_ECO101_20200922_113046.jpg;22-09_SAM_0400.JPG;Drenagem_BU_001+610_001_ECO101_20200922_113046.jpg;22-09_SAM_0400.JPG;Drenagem_BU_001+610_001_ECO101_20200922_113037.jpg;Drenagem_BU_001+610_001_ECO101_20200922_112942.jpg;Drenagem_BU_001+610_001_ECO101_20200922_113004.jpg;;;;;;;;;;;;;;;;;
4342;10585;22/9/2020;BUEIRO;001+610;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;SIM;NÃO;NÃO;NÃO;-20,7994004;-40,7889977;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_001+610_001_ECO101_20200922_112719.jpg;Drenagem_BU_001+610_001_ECO101_20200922_112828.jpg;Drenagem_BU_001+610_001_ECO101_20200922_112719.jpg;Drenagem_BU_001+610_001_ECO101_20200922_112828.jpg;Drenagem_BU_001+610_001_ECO101_20200922_112740.jpg;Drenagem_BU_001+610_001_ECO101_20200922_112800.jpg;;;;;;;;;;;;;;;;;;
3714;10586;22/9/2020;BUEIRO;001+620;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,7995873;-40,7890058;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;401;;N;4;2020;;;BR-101;Drenagem_BU_001+620_001_ECO101_20200922_113215.jpg;22-09_SAM_0401.JPG;Drenagem_BU_001+620_001_ECO101_20200922_113215.jpg;22-09_SAM_0401.JPG;Drenagem_BU_001+620_001_ECO101_20200922_113149.jpg;Drenagem_BU_001+620_001_ECO101_20200922_113132.jpg;Drenagem_BU_001+620_001_ECO101_20200922_113140.jpg;;;;;;;;;;;;;;;;;
3715;10587;22/9/2020;BUEIRO;001+630;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,7996819;-40,7889983;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;402;;N;4;2020;;;BR-101;Drenagem_BU_001+630_001_ECO101_20200922_113334.jpg;22-09_SAM_0402.JPG;Drenagem_BU_001+630_001_ECO101_20200922_113334.jpg;22-09_SAM_0402.JPG;Drenagem_BU_001+630_001_ECO101_20200922_113327.jpg;Drenagem_BU_001+630_001_ECO101_20200922_113255.jpg;Drenagem_BU_001+630_001_ECO101_20200922_113303.jpg;;;;;;;;;;;;;;;;;
3716;10588;22/9/2020;BUEIRO;001+640;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,79977;-40,7889521;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;403;;N;4;2020;;;BR-101;Drenagem_BU_001+640_001_ECO101_20200922_113610.jpg;22-09_SAM_0403.JPG;Drenagem_BU_001+640_001_ECO101_20200922_113610.jpg;22-09_SAM_0403.JPG;Drenagem_BU_001+640_001_ECO101_20200922_113601.jpg;Drenagem_BU_001+640_001_ECO101_20200922_113522.jpg;Drenagem_BU_001+640_001_ECO101_20200922_113551.jpg;;;;;;;;;;;;;;;;;
3717;10589;22/9/2020;BUEIRO;001+650;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,7999039;-40,7889326;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;404;;N;4;2020;;;BR-101;Drenagem_BU_001+650_001_ECO101_20200922_113716.jpg;22-09_SAM_0404.JPG;Drenagem_BU_001+650_001_ECO101_20200922_113716.jpg;22-09_SAM_0404.JPG;Drenagem_BU_001+650_001_ECO101_20200922_113708.jpg;Drenagem_BU_001+650_001_ECO101_20200922_113642.jpg;Drenagem_BU_001+650_001_ECO101_20200922_113701.jpg;;;;;;;;;;;;;;;;;
3718;10590;22/9/2020;BUEIRO;001+660;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,7999982;-40,7889108;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;406;;N;4;2020;;;BR-101;Drenagem_BU_001+660_001_ECO101_20200922_114014.jpg;22-09_SAM_0406.JPG;Drenagem_BU_001+660_001_ECO101_20200922_114014.jpg;22-09_SAM_0406.JPG;Drenagem_BU_001+660_001_ECO101_20200922_114008.jpg;Drenagem_BU_001+660_001_ECO101_20200922_113836.jpg;Drenagem_BU_001+660_001_ECO101_20200922_114000.jpg;;;;;;;;;;;;;;;;;
3666;10591;22/9/2020;BUEIRO;001+670;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8001072;-40,7888807;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;407;;N;4;2020;;;BR-101;Drenagem_BU_001+670_001_ECO101_20200922_114235.jpg;22-09_SAM_0407.JPG;Drenagem_BU_001+670_001_ECO101_20200922_114235.jpg;22-09_SAM_0407.JPG;Drenagem_BU_001+670_001_ECO101_20200922_114208.jpg;Drenagem_BU_001+670_001_ECO101_20200922_114154.jpg;Drenagem_BU_001+670_001_ECO101_20200922_114200.jpg;;;;;;;;;;;;;;;;;
3667;10592;22/9/2020;BUEIRO;001+680;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8002051;-40,7888572;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;408;;N;4;2020;;;BR-101;Drenagem_BU_001+680_001_ECO101_20200922_114455.jpg;22-09_SAM_0408.JPG;Drenagem_BU_001+680_001_ECO101_20200922_114455.jpg;22-09_SAM_0408.JPG;Drenagem_BU_001+680_001_ECO101_20200922_114448.jpg;Drenagem_BU_001+680_001_ECO101_20200922_114411.jpg;Drenagem_BU_001+680_001_ECO101_20200922_114433.jpg;;;;;;;;;;;;;;;;;
3668;10593;22/9/2020;BUEIRO;001+690;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8002921;-40,7888577;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;409;;N;4;2020;;;BR-101;Drenagem_BU_001+690_001_ECO101_20200922_114622.jpg;22-09_SAM_0409.JPG;Drenagem_BU_001+690_001_ECO101_20200922_114622.jpg;22-09_SAM_0409.JPG;Drenagem_BU_001+690_001_ECO101_20200922_114614.jpg;Drenagem_BU_001+690_001_ECO101_20200922_114538.jpg;Drenagem_BU_001+690_001_ECO101_20200922_114546.jpg;;;;;;;;;;;;;;;;;
3669;10594;22/9/2020;BUEIRO;001+700;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8004403;-40,7888087;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;410;;N;4;2020;;;BR-101;Drenagem_BU_001+700_001_ECO101_20200922_114810.jpg;22-09_SAM_0410.JPG;Drenagem_BU_001+700_001_ECO101_20200922_114810.jpg;22-09_SAM_0410.JPG;Drenagem_BU_001+700_001_ECO101_20200922_114804.jpg;Drenagem_BU_001+700_001_ECO101_20200922_114736.jpg;Drenagem_BU_001+700_001_ECO101_20200922_114757.jpg;;;;;;;;;;;;;;;;;
3670;10595;22/9/2020;BUEIRO;001+710;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8005415;-40,788788;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;411;;N;4;2020;;;BR-101;Drenagem_BU_001+710_001_ECO101_20200922_115033.jpg;22-09_SAM_0411.JPG;Drenagem_BU_001+710_001_ECO101_20200922_115033.jpg;22-09_SAM_0411.JPG;Drenagem_BU_001+710_001_ECO101_20200922_115025.jpg;Drenagem_BU_001+710_001_ECO101_20200922_114912.jpg;Drenagem_BU_001+710_001_ECO101_20200922_115002.jpg;;;;;;;;;;;;;;;;;
3671;10596;22/9/2020;BUEIRO;001+720;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,800665;-40,788768;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;412;;N;4;2020;;;BR-101;Drenagem_BU_001+720_001_ECO101_20200922_115205.jpg;22-09_SAM_0412.JPG;Drenagem_BU_001+720_001_ECO101_20200922_115205.jpg;22-09_SAM_0412.JPG;Drenagem_BU_001+720_001_ECO101_20200922_115158.jpg;Drenagem_BU_001+720_001_ECO101_20200922_115124.jpg;Drenagem_BU_001+720_001_ECO101_20200922_115132.jpg;;;;;;;;;;;;;;;;;
3672;10597;22/9/2020;BUEIRO;001+740;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8007572;-40,788753;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;413;;N;4;2020;;;BR-101;Drenagem_BU_001+740_001_ECO101_20200922_115330.jpg;22-09_SAM_0413.JPG;Drenagem_BU_001+740_001_ECO101_20200922_115330.jpg;22-09_SAM_0413.JPG;Drenagem_BU_001+740_001_ECO101_20200922_115323.jpg;Drenagem_BU_001+740_001_ECO101_20200922_115252.jpg;Drenagem_BU_001+740_001_ECO101_20200922_115313.jpg;;;;;;;;;;;;;;;;;
3673;10598;22/9/2020;BUEIRO;001+760;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8008621;-40,7887359;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;414;;N;4;2020;;;BR-101;Drenagem_BU_001+760_001_ECO101_20200922_115447.jpg;22-09_SAM_0414.JPG;Drenagem_BU_001+760_001_ECO101_20200922_115447.jpg;22-09_SAM_0414.JPG;Drenagem_BU_001+760_001_ECO101_20200922_115440.jpg;Drenagem_BU_001+760_001_ECO101_20200922_115413.jpg;Drenagem_BU_001+760_001_ECO101_20200922_115431.jpg;;;;;;;;;;;;;;;;;
3739;10599;22/9/2020;BUEIRO;001+770;ES;BR-101;CANTEIRO CENTRAL;1,40;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8009548;-40,78873;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;415;;N;4;2020;;;BR-101;Drenagem_BU_001+770_001_ECO101_20200922_115627.jpg;22-09_SAM_0415.JPG;Drenagem_BU_001+770_001_ECO101_20200922_115627.jpg;22-09_SAM_0415.JPG;Drenagem_BU_001+770_001_ECO101_20200922_115601.jpg;Drenagem_BU_001+770_001_ECO101_20200922_115543.jpg;Drenagem_BU_001+770_001_ECO101_20200922_115551.jpg;;;;;;;;;;;;;;;;;
3674;10600;22/9/2020;BUEIRO;001+780;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8010502;-40,7887262;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;416;;N;4;2020;;;BR-101;Drenagem_BU_001+780_001_ECO101_20200922_115821.jpg;22-09_SAM_0416.JPG;Drenagem_BU_001+780_001_ECO101_20200922_115821.jpg;22-09_SAM_0416.JPG;Drenagem_BU_001+780_001_ECO101_20200922_115814.jpg;Drenagem_BU_001+780_001_ECO101_20200922_115720.jpg;Drenagem_BU_001+780_001_ECO101_20200922_115747.jpg;;;;;;;;;;;;;;;;;
3675;10601;22/9/2020;BUEIRO;001+790;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8011763;-40,7887108;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;417;;N;4;2020;;;BR-101;Drenagem_BU_001+790_001_ECO101_20200922_120015.jpg;22-09_SAM_0417.JPG;Drenagem_BU_001+790_001_ECO101_20200922_120015.jpg;22-09_SAM_0417.JPG;Drenagem_BU_001+790_001_ECO101_20200922_120009.jpg;Drenagem_BU_001+790_001_ECO101_20200922_115932.jpg;Drenagem_BU_001+790_001_ECO101_20200922_115959.jpg;;;;;;;;;;;;;;;;;
3684;10602;22/9/2020;BUEIRO;001+800;ES;BR-101;CANTEIRO CENTRAL;1,90;0,70;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;BLSA;NÃO;NÃO;NÃO;NÃO;-20,8012784;-40,7887194;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;22/9/2020;Não;;Câmera;418;;N;4;2020;;;BR-101;Drenagem_BU_001+800_001_ECO101_20200922_120129.jpg;22-09_SAM_0418.JPG;Drenagem_BU_001+800_001_ECO101_20200922_120129.jpg;22-09_SAM_0418.JPG;Drenagem_BU_001+800_001_ECO101_20200922_120122.jpg;Drenagem_BU_001+800_001_ECO101_20200922_120046.jpg;Drenagem_BU_001+800_001_ECO101_20200922_120113.jpg;;;;;;;;;;;;;;;;;
2508;1754;26/9/2020;BUEIRO;001+800;ES;BR-101;NORTE;1,50;1,50;0,00;1,5x1,5;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-18,1906278120576;-39,921487423409;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;26/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_001+800_0_ECO101_20200926_134410.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133942.jpg;Drenagem_BU_001+800_0_ECO101_20200926_134410.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133942.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133758.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133831.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133857.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133903.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133928.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133933.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133610.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133948.jpg;Drenagem_BU_001+800_0_ECO101_20200926_134018.jpg;Drenagem_BU_001+800_0_ECO101_20200926_133601.jpg;Drenagem_BU_001+800_0_ECO101_20200926_134417.jpg;;;;;;;;;
